appid,name,release_date,categories,genres,steamspy_tags,positive_ratings,negative_ratings,median_playtime,reclassified_genre,game_type
367450,Poly Bridge,2016-07-12,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards;Includes level editor,Indie;Simulation,Building;Simulation;Physics,4112,520,175,Simulation,Singleplayer
390720,Anarcute,2016-07-12,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud,Action;Indie,Cute;Action;Indie,282,17,0,Action,Singleplayer
395500,Rot Gut,2016-07-12,Single-player;Steam Achievements,Action;Adventure;Indie,Action;Indie;Adventure,207,37,0,Adventure,Singleplayer
448140,Night light,2016-07-12,Single-player,Violent;Gore;Action;Adventure;Casual;Indie,Action;Adventure;Indie,0,4,0,Adventure,Singleplayer
454520,MilitAnt,2016-07-12,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie,Action;Indie;Shooter,24,10,0,Action,Singleplayer
464960,Hiiro,2016-07-12,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie,Adventure;Casual;Indie,225,24,232,Adventure,Singleplayer
465750,Tank Battle: North Africa,2016-07-12,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Strategy,Strategy;Hex Grid;World War II,14,3,0,Strategy,Singleplayer
496610,Push The Crate: Remastered Edition,2016-07-12,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Casual;Indie,Indie;Casual;Puzzle,2,4,0,Casual,Singleplayer
277390,VIDEOBALL,2016-07-12,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Leaderboards,Action;Indie;Sports,Indie;Sports;Action,106,19,0,Sports,Multiplayer
452510,UNDER NIGHT IN-BIRTH Exe:Late,2016-07-12,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action,2D Fighter;Anime;Fighting,652,45,568,Action,Multiplayer
494370,Orbital Strike: Arena,2016-07-12,Multi-player;Online Multi-Player;Online Co-op,Action;Indie;Early Access,Early Access;Action;Indie,20,5,0,Action,Multiplayer
404820,Ragdoll Runners,2016-07-13,Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Indie;Simulation;Sports,Sports;Indie;Simulation,160,17,0,Sports,Singleplayer
458110,VReakout,2016-07-13,Single-player;Steam Achievements;Steam Leaderboards,Action;Casual;Indie,Action;Casual;Indie,6,1,0,Action,Singleplayer
461720,Tank Blast,2016-07-13,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Casual;Indie;Early Access,Early Access;Action;Indie,227,112,320,Action,Singleplayer
490300,Rabbit Island,2016-07-13,Single-player;Steam Achievements;Steam Trading Cards,Indie;Strategy,Strategy;Indie;Tower Defense,18,8,0,Strategy,Singleplayer
491000,Gravity Cat,2016-07-13,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie,Cats;Indie;Platformer,310,63,0,Indie,Singleplayer
492430,Alteric,2016-07-13,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie,Indie;Adventure;Platformer,75,34,0,Adventure,Singleplayer
499440,klocki,2016-07-13,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie,Indie;Puzzle;Casual,3559,95,92,Casual,Singleplayer
499960,The Sunset,2016-07-13,Single-player;Captions available,Action;Adventure;Indie;RPG,Adventure;Indie;Action,54,12,429,Adventure,Singleplayer
418640,Iron Commando - Koutetsu no Senshi,2016-07-13,Local Multi-Player;Steam Trading Cards;Partial Controller Support,Action,Action;Beat 'em up;Fighting,17,8,401,Action,Multiplayer
406850,Crush Your Enemies,2016-07-13,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie;Strategy,Strategy;Indie;Action,248,49,189,Action,Multiplayer
444620,SpellKnights,2016-07-13,Multi-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;Stats,Action;Free to Play;Early Access,Early Access;Free to Play;Action,28,43,0,Action,Multiplayer
485370,Mad Combat Marines,2016-07-13,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards,Action;Casual;Indie,Action;Indie;Casual,233,110,373,Action,Multiplayer
372160,Soviet Monsters: Ekranoplans,2016-07-14,Single-player;Steam Achievements,Simulation;Strategy,Simulation;Strategy,11,13,0,Strategy,Singleplayer
465170,Crime Secrets: Crimson Lily,2016-07-14,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual,Hidden Object;Adventure;Casual,165,62,0,Adventure,Singleplayer
468700,NVIDIA® VR Funhouse,2016-07-14,Single-player,Casual;Free to Play,Free to Play;Casual;VR,441,107,364,Casual,Singleplayer
486480,Tales of Destruction,2016-07-14,Single-player;Steam Trading Cards,Action;Indie,Indie;Action;FPS,21,93,220,Action,Singleplayer
490100,Quell Zen,2016-07-14,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie,Indie;Puzzle,28,0,0,Indie,Singleplayer
499620,Ultimate Booster Experience,2016-07-14,Single-player;Steam Achievements;Full controller support,Action;Adventure;Casual;Simulation,Simulation;VR;Action,204,53,44,Action,Singleplayer
362380,Push Me Pull You,2016-07-14,Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support,Action;Indie;Sports,Sports;Indie;Action,21,3,0,Sports,Multiplayer
393930,RoShamBo,2016-07-14,Single-player;Multi-player;Online Multi-Player;Steam Achievements;In-App Purchases,Action;Casual;Free to Play;Indie;RPG;Sports;Early Access,Early Access;Free to Play;Multiplayer,286,153,5,Action,Multiplayer
465060,EXZEAL,2016-07-14,Single-player;Local Multi-Player;Local Co-op;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action,Action;Shoot 'Em Up;Arcade,7,0,0,Action,Multiplayer
496980,Cosmic Cavern 3671　　宇宙最大の地底最大の作戦,2016-07-14,Single-player;Local Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards,Action;Casual;Indie;Strategy,Casual;Action;Indie,12,3,0,Action,Multiplayer
502550,Strike.is: The Game,2016-07-14,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;In-App Purchases,Action;Free to Play;Massively Multiplayer,Free to Play;Massively Multiplayer;Action,1024,370,14,Action,Multiplayer
288100,MechRunner,2016-07-15,Single-player;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards,Action,Action;Sci-fi;Mechs,11,9,0,Action,Singleplayer
437020,WITCH-BOT MEGLILO,2016-07-15,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie,Indie;Action;Shoot 'Em Up,61,1,0,Action,Singleplayer
452650,The Rebel,2016-07-15,Single-player;Partial Controller Support,Action;Indie;Early Access,Early Access;Action;Indie,22,25,0,Action,Singleplayer
461830,Adventure Apes and the Mayan Mystery,2016-07-15,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Adventure;Indie,Indie;Adventure;Metroidvania,13,5,0,Adventure,Singleplayer
464050,Heroes Must Die,2016-07-15,Single-player;Steam Achievements,RPG,RPG;Comedy;Story Rich,35,11,0,RPG,Singleplayer
485820,e-River Cabin Journal,2016-07-15,Single-player;Steam Trading Cards,Indie,Indie;Survival;Strategy,33,26,0,Indie,Singleplayer
494810,VR: Vacate the Room (Virtual Reality Escape),2016-07-15,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie,Adventure;VR;Indie,183,28,0,Adventure,Singleplayer
499340,Turner,2016-07-15,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Adventure;Indie,Action;Indie;Adventure,41,3,0,Adventure,Singleplayer
500680,Jockey Rush,2016-07-15,Single-player;Partial Controller Support,Action;Indie;Racing;Simulation;Sports;Strategy,Action;Racing;Sports,8,1,0,Sports,Singleplayer
315430,Polarity,2016-07-15,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Adventure;Indie;Strategy,Puzzle;Indie;First-Person,3932,942,135,Indie,Multiplayer
470480,Angel Express [Tokkyu Tenshi],2016-07-15,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards;Includes level editor,Action;Adventure;Indie;Racing,Adventure;Indie;Action,24,7,0,Adventure,Multiplayer
500140,Wildlife VR,2016-07-16,Single-player,Casual;Indie,Casual;Indie;VR,2,3,0,Casual,Singleplayer
502140,Drayt Empire,2016-07-16,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;RPG,Indie;RPG;RPGMaker,106,102,240,RPG,Singleplayer
498620,The Shadowland,2016-07-17,Single-player;Steam Trading Cards,Adventure;Indie,Indie;Adventure;Platformer,19,12,0,Adventure,Singleplayer
501050,Emerland Solitaire: Endless Journey,2016-07-17,Single-player;Steam Trading Cards;In-App Purchases,Casual;Free to Play,Free to Play;Casual;Card Game,39,17,0,Casual,Singleplayer
381940,Trials on Tatooine,2016-07-18,Single-player;VR Support,Action,Action;VR;Star Wars,949,227,169,Action,Singleplayer
449780,Jacob,2016-07-18,Single-player,Casual;Free to Play;Indie;Strategy,Free to Play;Indie;Strategy,19,62,0,Strategy,Singleplayer
450250,Aegis of Earth: Protonovus Assault,2016-07-18,Single-player;Steam Achievements;Full controller support;Steam Cloud,Strategy,Strategy;Tower Defense;Anime,17,11,0,Strategy,Singleplayer
468080,Occurrence at JCR Outpost,2016-07-18,Single-player;Steam Achievements;Full controller support,Adventure;Indie,Adventure;Indie,3,4,0,Adventure,Singleplayer
495010,Ranger of the jungle,2016-07-18,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie;Strategy,Strategy;Indie;Casual,18,29,0,Strategy,Singleplayer
500580,Kitty Cat: Jigsaw Puzzles,2016-07-18,Single-player;Steam Trading Cards,Casual,Cats;Casual;Puzzle,131,34,151,Casual,Singleplayer
410320,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair,2016-07-18,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action,Action;Third-Person Shooter;Co-op,4325,267,1708,Action,Multiplayer
290000,DubWars,2016-07-19,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Casual;Indie,Indie;Action;Casual,204,59,4,Action,Singleplayer
326520,Chime Sharp,2016-07-19,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Casual,Casual;Puzzle;Music,82,23,3,Casual,Singleplayer
373650,The Assembly,2016-07-19,Single-player;Steam Achievements;Full controller support,Adventure;Indie,Adventure;VR;Indie,83,28,0,Adventure,Singleplayer
435790,10 Second Ninja X,2016-07-19,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie,Action;Indie;Platformer,135,17,2,Action,Singleplayer
454250,The Eyes of Ara,2016-07-19,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Indie;Puzzle,242,36,0,Adventure,Singleplayer
464490,The Afterglow of Grisaia,2016-07-19,Single-player;Steam Trading Cards;Steam Cloud,Nudity;Violent;Adventure;Casual,Nudity;Visual Novel;Anime,55,3,0,Nudity,Singleplayer
468530,A Date in the Park,2016-07-19,Single-player;Steam Achievements,Adventure,Adventure;Free to Play;Point & Click,906,143,51,Adventure,Singleplayer
479110,Hunter's Legacy,2016-07-19,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Action;Adventure;Indie,26,10,0,Adventure,Singleplayer
496630,Empty Horizons,2016-07-19,Single-player;Steam Achievements;Steam Trading Cards,Indie;Simulation,Indie;Simulation;Visual Novel,57,8,0,Simulation,Singleplayer
502230,Monsters' Den: Book of Dread,2016-07-19,Single-player;Steam Trading Cards;Steam Cloud,Casual;Indie;RPG;Strategy,RPG;Casual;Strategy,80,6,0,RPG,Singleplayer
502880,The Janitor,2016-07-19,Single-player;Steam Achievements,Action;Indie,Indie;Action;Horror,26,77,0,Action,Singleplayer
503480,Mahluk:Dark Demon,2016-07-19,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;Indie;RPG,Action;Adventure;RPG,80,40,0,Adventure,Singleplayer
490880,Robot Legions Reborn,2016-07-19,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie,Indie;Action;Twin Stick Shooter,34,8,0,Action,Multiplayer
498940,"WarBirds Dawn of Aces, World War I Air Combat",2016-07-19,Single-player;Online Multi-Player;MMO;In-App Purchases;Partial Controller Support,Action;Massively Multiplayer;Simulation,Action;Simulation;Massively Multiplayer,4,3,0,Simulation,Multiplayer
496490,Virtual Battlemap,2016-07-20,Steam Achievements;Includes level editor,Design & Illustration;Utilities,Design & Illustration;Utilities,42,31,0,Design & Illustration,Unknown
393200,Bad Rats Show,2016-07-20,Single-player;Steam Achievements;Captions available;Steam Workshop;Partial Controller Support;Stats;Steam Leaderboards;Includes level editor,Action;Casual;Indie;Simulation;Strategy,Memes;Great Soundtrack;Gore,511,96,0,Action,Singleplayer
416680,Zombie Night Terror,2016-07-20,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Action;Indie;Strategy,Zombies;Strategy;Indie,1140,86,143,Strategy,Singleplayer
486810,House of Snark 6-in-1 Bundle,2016-07-20,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual,Adventure;Casual;Hidden Object,29,6,0,Adventure,Singleplayer
500380,"UNCORPOREAL - ""Fluffy!""",2016-07-20,Single-player,Free to Play;Indie,Free to Play;Indie;Horror,17,11,0,Indie,Singleplayer
501120,Clock Simulator,2016-07-20,Single-player;Steam Achievements;Steam Trading Cards,Indie,Indie;Family Friendly;Simulation,329,40,0,Indie,Singleplayer
501380,"UNCORPOREAL - ""Alcatraz Island Lofts""",2016-07-20,Single-player,Free to Play;Indie,Free to Play;Indie;VR,11,8,14,Indie,Singleplayer
346330,BrainBread 2,2016-07-20,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Cross-Platform Multiplayer;Steam Achievements;Captions available;Steam Workshop;Partial Controller Support;Valve Anti-Cheat enabled;Stats;Steam Leaderboards;Includes level editor;Includes Source SDK,Action;Adventure;Free to Play;Indie;Early Access,Early Access;Free to Play;Zombies,2334,1061,43,Action,Multiplayer
425300,Super Button Soccer,2016-07-20,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Sports,Sports;Indie;Multiplayer,60,21,0,Sports,Multiplayer
287900,Pro Pinball Ultra,2016-07-21,Single-player;Partial Controller Support,Simulation,Simulation;Pinball;Arcade,117,25,0,Simulation,Singleplayer
299800,The Land of Eyas,2016-07-21,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Indie,Action;Indie;Puzzle-Platformer,54,5,0,Action,Singleplayer
318090,DICETINY: The Lord of the Dice,2016-07-21,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie;Strategy,Indie;Strategy;Casual,148,67,0,Strategy,Singleplayer
376520,Kelvin and the Infamous Machine,2016-07-21,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie,Adventure;Indie;Point & Click,372,48,0,Adventure,Singleplayer
427910,Zavix Tower,2016-07-21,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual;Indie;RPG;Strategy,RPG;Indie;Dungeon Crawler,254,76,0,RPG,Singleplayer
443570,DreamBreak,2016-07-21,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;Indie,Adventure;Action;Indie,33,39,217,Adventure,Singleplayer
457450,Defend Your Crypt,2016-07-21,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Strategy,Strategy;Indie,27,8,0,Strategy,Singleplayer
458970,Intruder Alert: Ixian Operations,2016-07-21,Single-player;Local Multi-Player,Free to Play;Indie;Strategy,Free to Play;Strategy;Indie,39,23,0,Strategy,Singleplayer
480900,Slap Village: Reality Slap,2016-07-21,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie,Adventure;Indie;Western,84,15,0,Adventure,Singleplayer
492220,Bohemian Killing,2016-07-21,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available,Adventure;Indie,Indie;Adventure;First-Person,121,45,0,Adventure,Singleplayer
497260,Fabulous Food Truck,2016-07-21,Single-player;Steam Trading Cards,Casual;Simulation,Casual;Simulation,53,51,202,Simulation,Singleplayer
499330,Lord Mayor,2016-07-21,Single-player,Casual;Indie;Strategy,Strategy;Indie;Casual,9,6,0,Strategy,Singleplayer
499610,Copter and Sky,2016-07-21,Single-player;Steam Achievements;Full controller support,Action;Casual;Indie;Simulation,Simulation;Action;Indie,42,19,0,Action,Singleplayer
501430,Blue Solar: Chaos War,2016-07-21,Single-player;Steam Trading Cards;Steam Cloud,Adventure;Indie;Strategy,Adventure;Strategy;Indie,106,33,0,Adventure,Singleplayer
381880,Red Rope: Don't Fall Behind,2016-07-21,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Adventure;Indie,Indie;Local Co-Op;Pixel Graphics,72,11,0,Indie,Multiplayer
