appid,name,release_date,categories,genres,steamspy_tags,positive_ratings,negative_ratings,median_playtime,appid
488440,Angeldust,2016-11-18,Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Cross-Platform Multiplayer;Full controller support,Action;Free to Play;Indie;Massively Multiplayer;RPG;Early Access,Early Access;Free to Play;RPG,766,481,89,488440
490870,Weird Hero,2016-11-18,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie,Action;Indie;Platformer,86,19,0,490870
509000,QUBIC,2016-11-18,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Steam Cloud;Stats,Casual;Indie,Casual;Indie;Puzzle,23,13,305,509000
511470,Glass Masquerade,2016-11-18,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie,Casual;Puzzle;Relaxing,2406,59,242,511470
522340,Ghostlords,2016-11-18,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Adventure;Indie;RPG;Strategy,Adventure;Indie;RPG,32,1,0,522340
538060,Doodle God: 8-bit Mania - Collector's Item,2016-11-18,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Casual;Indie;Simulation,Casual;Indie;Simulation,61,54,274,538060
546390,Brief Karate Foolish,2016-11-18,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Partial Controller Support,Action;Casual;Free to Play;Indie,Psychological Horror;Free to Play;Sexual Content,2027,128,8,546390
553100,Timber! The Logging Experts,2016-11-18,Single-player,Casual;Simulation,Casual;Simulation;Arcade,9,13,0,553100
554640,拯救大魔王2 Rescue the Great Demon 2,2016-11-18,Single-player;Steam Trading Cards,Adventure;Free to Play;Indie;RPG,Free to Play;RPG;Indie,298,98,53,554640
556280,Neon Prism,2016-11-18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Casual;Indie,Casual;Indie;Action,156,62,1374,556280
556300,Age of Farming,2016-11-18,Single-player,Indie;Simulation;Early Access,Early Access;Indie;Simulation,10,18,0,556300
520530,INTERSHELTER,2016-11-20,Multi-player;Online Multi-Player;MMO;Online Co-op;Steam Achievements;Steam Trading Cards;Stats,Action;Indie;Massively Multiplayer;Early Access,Early Access;Action;Massively Multiplayer,744,345,15852,520530
460630,Trouble Witches Origin - Episode1 Daughters of Amalgam -,2016-11-21,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie,Indie;Action;Shoot 'Em Up,80,4,0,460630
517330,Stellar Interface,2016-11-21,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Casual;Indie,Indie;Action;Casual,72,12,0,517330
519490,NBA 2KVR Experience,2016-11-21,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Leaderboards,Casual;Sports,Casual;Sports;VR,2,8,0,519490
524850,Alicemare,2016-11-21,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie,Indie;Adventure;Anime,408,53,140,524850
542520,Lost in the Rift - Reborn,2016-11-21,Single-player;Full controller support,Violent;Adventure;Indie,Adventure;Indie;Violent,37,7,0,542520
557190,BuildMoreCubes,2016-11-21,Single-player;Steam Trading Cards,Action;Adventure;Casual;Indie;Strategy,Casual;Strategy;Action,10,10,0,557190
557630,Hello Charlotte EP2: Requiem Aeternam Deo,2016-11-21,Single-player,Violent;Gore;Adventure;Indie;RPG,Indie;RPG;Adventure,274,12,0,557630
559850,Time Tenshi 2: Special Edition,2016-11-21,Single-player,Adventure;Indie;Simulation,Nudity;Adventure;Indie,11,0,0,559850
364820,Star Trek: Starfleet Command Gold Edition,2016-11-22,Single-player;Multi-player,Action;Simulation;Strategy,Strategy;Action;Simulation,39,29,0,364820
398670,Shadow Heroes: Vengeance In Flames,2016-11-22,Single-player;Multi-player;Steam Trading Cards;Steam Cloud,Action;Indie;Strategy,Action;Strategy;Indie,7,8,0,398670
456920,Gary the Gull,2016-11-22,Single-player,Adventure,Adventure;VR,13,17,0,456920
537100,Shuffle!,2016-11-22,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual;Simulation,Anime;Visual Novel;Sexual Content,85,15,0,537100
548860,The Torus Syndicate,2016-11-22,Single-player;Steam Cloud,Action;Adventure;Indie;Early Access,Early Access;Adventure;Action,21,6,0,548860
553590,Hot Squat,2016-11-22,Single-player;Steam Achievements;Steam Leaderboards,Indie;Simulation;Sports,VR;Indie;Simulation,82,5,0,553590
555570,Infestation: The New Z,2016-11-22,Online Multi-Player;MMO;Online Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases,Action;Free to Play;Indie;Massively Multiplayer;RPG,Zombies;Free to Play;Survival,13726,14201,73,555570
555630,A Magical High School Girl / 魔法の女子高生,2016-11-22,Single-player;Partial Controller Support,Adventure;Casual;Indie;RPG,RPG;Adventure;Indie,104,33,0,555630
555640,Japanese School Life,2016-11-22,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie,Casual;Indie;Visual Novel,163,45,422,555640
555650,"Love, Guitars, and the Nashville Skyline",2016-11-22,Single-player;Steam Trading Cards,Sexual Content;Nudity;Casual;Indie,Sexual Content;Nudity;Indie,17,6,0,555650
555930,Madness,2016-11-22,Single-player;Steam Trading Cards,Action;Adventure;Casual;Indie;RPG,Action;Adventure;RPG,14,13,209,555930
556000,Gold Crusader,2016-11-22,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Casual;Indie,Adventure;Indie;Casual,2,9,0,556000
558660,it's always monday,2016-11-22,Single-player,Adventure;Indie;Simulation,Adventure;Indie;Simulation,217,45,21,558660
339710,Cyber Chicken,2016-11-23,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Action;Indie;Adventure,6,5,0,339710
547900,Front Office Football Eight,2016-11-23,Single-player;Multi-player;Steam Achievements,Sports,Sports;Simulation;Football,119,27,0,547900
553910,Mystic Defense,2016-11-23,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action;Casual;Indie,Casual;Action;Indie,2,2,0,553910
555750,Masked Forces,2016-11-23,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards,Action;Indie,Action;Indie;Gore,242,131,0,555750
544710,Delicious - Emily's New Beginning,2016-11-24,Single-player;Steam Achievements,Adventure;Casual;Indie,Adventure;Indie;Casual,32,2,0,544710
553610,ArsonVille,2016-11-24,Single-player,Casual;Indie;Simulation;Strategy,Casual;Simulation;Strategy,12,5,0,553610
562050,Liquid Pinball,2016-11-24,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Casual;Indie,Indie;Casual;Singleplayer,45,15,0,562050
494830,ViveSpray,2016-11-25,Single-player,Casual;Indie;Simulation,Simulation;Indie;Casual,50,26,0,494830
537130,Red Spider: Vengeance,2016-11-25,Single-player,Adventure,Adventure;Visual Novel,13,4,0,537130
553450,The Purge Day,2016-11-25,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Violent;Action;Indie,Indie;Action;Violent,22,16,0,553450
502300,Heartomics: Lost Count,2016-11-26,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Sexual Content;Nudity;Action;Indie,Bullet Hell;Shoot 'Em Up;Sexual Content,27,18,0,502300
551750,Survival VR,2016-11-27,Single-player,Violent;Gore;Adventure;Casual;Indie,Indie;Casual;Gore,11,3,0,551750
559010,Cosmic Sugar VR,2016-11-27,Single-player,Free to Play;Simulation,Free to Play;Simulation;VR,241,11,0,559010
447040,Watch_Dogs® 2,2016-11-28,Single-player;Co-op;In-App Purchases;Partial Controller Support,Action;Adventure,Illuminati;Open World;Hacking,20905,5366,1342,447040
469710,Shattered Throne,2016-11-28,Single-player;Multi-player;Steam Trading Cards;Steam Workshop;Steam Turn Notifications;Includes level editor,Indie;Strategy,Strategy;Indie;Turn-Based,29,6,0,469710
512790,Quern - Undying Thoughts,2016-11-28,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Partial Controller Support;Steam Cloud,Adventure;Indie,Adventure;Puzzle;Indie,1045,92,856,512790
528550,Drunkn Bar Fight,2016-11-28,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Online Co-op;Cross-Platform Multiplayer,Action;Indie;Early Access,Early Access;Action;Indie,288,75,0,528550
548290,Dark Eden,2016-11-28,Online Multi-Player;MMO,Free to Play;Massively Multiplayer;RPG,Free to Play;RPG;Massively Multiplayer,105,116,0,548290
554470,BladeShield,2016-11-28,Single-player;Steam Leaderboards,Action;Casual,Action;Casual;VR,22,1,0,554470
555180,InfinitasDM,2016-11-28,Local Multi-Player;Shared/Split Screen;Steam Cloud,RPG;Strategy,Strategy;RPG;Software,17,19,0,555180
307940,Radiation Island,2016-11-29,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie,Adventure;Action;Indie,265,96,0,307940
384030,Florensia,2016-11-29,Multi-player;MMO;Steam Trading Cards;In-App Purchases,Adventure;Free to Play;Massively Multiplayer;RPG,Free to Play;Anime;RPG,258,174,1090,384030
462780,Darksiders Warmastered Edition,2016-11-29,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;RPG,Action;Adventure;Hack and Slash,5250,933,187,462780
532800,ComPet - Epic Beast Battles,2016-11-29,Multi-player;Online Multi-Player;Cross-Platform Multiplayer;In-App Purchases,Free to Play;Strategy;Early Access,Early Access;Free to Play;Strategy,43,30,0,532800
547590,Pinball FX2 VR,2016-11-29,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Simulation,Simulation;VR;Pinball,166,30,0,547590
556160,PHAT STACKS,2016-11-29,Single-player;Steam Achievements;Steam Trading Cards,Action;Casual;Indie,Casual;Indie;Action,69,94,205,556160
556870,Charlie's Adventure,2016-11-29,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;Casual;Indie,Indie;Casual;Action,129,73,4085,556870
557780,Atom Fishing II,2016-11-29,Online Multi-Player;MMO;Steam Achievements;Steam Trading Cards;In-App Purchases;Commentary available,Free to Play;Indie;Massively Multiplayer;Simulation,Free to Play;Simulation;Fishing,666,260,134,557780
562600,Our Wonderful World,2016-11-29,Single-player;Steam Trading Cards,Casual;Indie,Indie;Casual,10,8,301,562600
402560,Tabletopia,2016-11-30,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;In-App Purchases,Casual;Free to Play;Indie;RPG;Simulation;Strategy,Board Game;Free to Play;Simulation,414,321,113,402560
414190,Junk Jack,2016-11-30,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Sandbox;Survival;2D,256,63,0,414190
464400,Bounce,2016-11-30,Single-player,Casual,Casual;Puzzle;Indie,34,0,0,464400
520210,DreamDesk VR,2016-11-30,Full controller support,Accounting;Animation & Modeling;Audio Production;Design & Illustration;Education;Photo Editing;Software Training;Utilities;Video Production;Web Publishing,Utilities;Design & Illustration;Video Production,5,7,0,520210
548110,Star-Twine,2016-11-30,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Steam Cloud,Indie;Strategy,Indie;Strategy;Space,9,0,0,548110
554680,Crazy Saloon VR,2016-11-30,Single-player,Action;Simulation,Action;Simulation;VR,9,4,0,554680
561970,REALITY,2016-11-30,Single-player,Adventure;Free to Play;Indie,Free to Play;Horror;Indie,56,28,0,561970
562700,Paintball 707,2016-11-30,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer,Action;Casual;Indie;Massively Multiplayer;Simulation;Sports,Action;Massively Multiplayer;Indie,27,27,0,562700
403970,The Dwarves,2016-12-01,Single-player;Steam Achievements;Full controller support,RPG,RPG;Fantasy;Real-Time with Pause,936,311,117,403970
423870,Astervoid 2000,2016-12-01,Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Casual;Indie,Action;Indie;Casual,31,8,0,423870
449730,Ahnayro: The Dream World,2016-12-01,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie;Strategy,Indie;Adventure;Puzzle,147,16,352,449730
539980,Space Cat,2016-12-01,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Full controller support,Action;Adventure;Casual;Indie,Action;Adventure;Indie,13,3,0,539980
547010,Terminal Hacker,2016-12-01,Single-player;Steam Achievements;Stats;Steam Leaderboards,Casual;Free to Play;Indie,Free to Play;Indie;Casual,72,54,0,547010
548340,Abode,2016-12-01,Single-player,Indie,Indie;Puzzle;VR,228,15,0,548340
549090,Counter Agents,2016-12-01,Single-player;Local Multi-Player;Shared/Split Screen;Partial Controller Support;Includes level editor,Casual;Free to Play;Indie,Free to Play;Indie;Casual,101,6,0,549090
549920,VRchaeology: Prologue,2016-12-01,Single-player,Adventure;Casual;Free to Play,Free to Play;Adventure;Casual,25,3,0,549920
556130,"Drones, The Human Condition",2016-12-01,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie,Action;Indie;Great Soundtrack,7,1,0,556130
557700,Empyrean,2016-12-01,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;Indie;RPG,Indie;Adventure;RPG,9,3,0,557700
562270,Shot Shot Tactic,2016-12-01,Online Multi-Player;Online Co-op;Steam Trading Cards,Violent;Gore;Action;Casual;Indie;Early Access,Early Access;Indie;Action,195,255,221,562270
562320,Locked In VR,2016-12-01,Single-player;Steam Achievements,Violent;Gore;Adventure;Indie,Adventure;Indie;Gore,31,7,0,562320
563180,Dispersio,2016-12-01,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure;Indie,Adventure;Indie;Platformer,48,2,0,563180
254590,Theme Park Studio,2016-12-02,Single-player,Indie;Simulation,Simulation;Indie;Sandbox,222,244,0,254590
376480,Ohr: אור,2016-12-02,Single-player;Steam Trading Cards,Adventure;Indie;RPG,Adventure;RPG;Indie,14,7,326,376480
383230,Dungeon Souls,2016-12-02,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Adventure;Indie;RPG,RPG;Pixel Graphics;Dungeon Crawler,1421,491,184,383230
407880,Mad Nords: Probably an Epic Quest,2016-12-02,Single-player;Steam Achievements;Steam Trading Cards;Captions available,Adventure;Indie;RPG,RPG;Indie;Adventure,90,6,0,407880
460920,Steep™,2016-12-02,Single-player;Online Multi-Player;Steam Trading Cards;In-App Purchases;Partial Controller Support,Action;Sports,Sports;Open World;Multiplayer,7802,2603,602,460920
489520,Minion Masters,2016-12-02,Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Trading Cards;In-App Purchases;Partial Controller Support;Steam Cloud,Action;Free to Play;Indie;Strategy;Early Access,Early Access;Strategy;Card Game,13269,1687,192,489520
497080,Construct: Escape the System,2016-12-02,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Stats;Steam Leaderboards,Action;Adventure;Indie,Indie;Adventure;Action,73,19,381,497080
513620,SkyTime,2016-12-02,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Casual;Indie,Action;Indie;Casual,84,67,217,513620
517960,Crate Punks,2016-12-02,Multi-player;Local Multi-Player;Shared/Split Screen;Full controller support,Action;Indie,Action;Indie,3,1,0,517960
552160,Hade,2016-12-02,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats,Casual;Indie;Strategy,Casual;Indie;Strategy,99,11,0,552160
555290,Little Briar Rose,2016-12-02,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud,Adventure;Casual;Indie,Adventure;Indie;Point & Click,70,13,0,555290
555710,Zolg,2016-12-02,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Adventure;Indie,Action;Adventure;Indie,113,38,131,555710
561340,Merlin adventurer store,2016-12-02,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie;Simulation,Casual;Indie;Simulation,108,19,0,561340
540840,Lara Croft GO,2016-12-04,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure,Adventure;Puzzle;Lara Croft,1170,154,252,540840
563400,Ludu,2016-12-04,Single-player;Partial Controller Support,Adventure;Free to Play;Indie,Free to Play;Adventure;Indie,42,12,0,563400
370060,Coffee Shop Tycoon,2016-12-05,Single-player,Casual;Indie;Simulation;Strategy;Early Access,Early Access;Management;Simulation,240,40,272,370060
446000,Stellar Monarch,2016-12-05,Single-player;Steam Trading Cards,Indie;Simulation;Strategy,Strategy;Simulation;Indie,104,26,0,446000
451540,Snakes on an Extradimensional Plane,2016-12-05,Single-player;Steam Leaderboards,Action;Indie,Action;Indie;VR,6,0,0,451540
511350,Mr. Massagy,2016-12-05,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards,Sexual Content;Casual;Indie;Simulation,Casual;Sexual Content;Indie,153,7,0,511350
518920,Surgeon Simulator: Experience Reality,2016-12-05,Single-player;Steam Achievements,Violent;Gore;Action;Indie;Simulation,Simulation;Indie;Gore,103,53,96,518920
529770,Ley Lines,2016-12-05,Single-player;Partial Controller Support,Action;Adventure;Free to Play;Indie,Adventure;Free to Play;Action,99,24,0,529770
